CJM_L1,CJM_L2,CJM_L3,CJM_L3코드,관련_L4(근거),SBF_업무ID,SBF_1Depth,SBF_2Depth,SBF_3Depth(업무명),BSS_화면수,BSS_대표화면(최대5),신뢰도,매칭근거,검수상태(승인/수정/반려),검수메모
구매/가입/개통,결합 상품 가입,[대리점/고객센터] 결합 신청,ord_combo_offline,,BC088,가입/변경/해지(가입/변경/해지(Order))/풀필먼트 운영,채널 연동,가입/변경/해지(가입/변경/해지(Order))/상품 조회,0,,중,용어일치: 가입·상품 / 단계축 일치,,
구매/가입/개통,결합 상품 가입,결합 상품 가입,ord_combo_join,,B3002,3.계약·개통,계약·개통,그룹회원 상품/마케팅 프로그램 가입,0,,중,용어일치: 가입·상품 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,결합 상품 가입,결합 상품 가입,ord_combo_join,,BC087,가입/변경/해지(가입/변경/해지(Order))/풀필먼트 운영,채널 연동,가입/변경/해지(가입/변경/해지(Order))/상품 변경요청,0,,중,용어일치: 가입·상품 / 단계축 일치,,
구매/가입/개통,결합 상품 가입,결합 상품 가입,ord_combo_join,,BC088,가입/변경/해지(가입/변경/해지(Order))/풀필먼트 운영,채널 연동,가입/변경/해지(가입/변경/해지(Order))/상품 조회,0,,중,용어일치: 가입·상품 / 단계축 일치,,
구매/가입/개통,결합 상품 가입,결합 상품 가입,ord_combo_join,,B3001,3.계약·개통,계약·개통,Device 가입,47,ZORDSS08S0040 다회선단말기변경 | ZORDSS08S0041 다회선단말기변경 처리이력 조회 | ZORDSS08S0080 다회선 OMD변경 | ZORDSS08S0051 I/B SIM 재사용 처리 결과 조회 화면 | ZORDSS08S0050 I/B SIM 재사용 처리 화면,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,결합 상품 가입,결합 상품 가입,ord_combo_join,,B3003,3.계약·개통,계약·개통,마케팅프로그램 가입,158,ZORDSS9970040 캐쉬백차감 | ZORDSS0500540 SAVE결제리스트 | ZORDSS9990600 T모아쿠폰 등록/취소 | ZORDSS9990610 T모아쿠폰 적용 서비스 조회 | ZORDSS9990620 T모아쿠폰 상세 및 I/F이력 확인,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,결합 상품 가입,결합 상품 가입,ord_combo_join,,B3004,3.계약·개통,계약·개통,마케팅프로그램(멤버십) 가입,15,ZMBRSM0100010 멤버십등록관리 | ZORDSCUS00010 고객정보 | ZORDSCUS00050 법정대리인정보(P) | ZORDSCUS00080 동일고객 통합/삭제(P) | ZMBRSM01S0010 멤버십가입변경,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,baro Box 임대,ord_roam_coupon,,B3013,3.계약·개통,계약·개통,로밍상품 가입,116,ZINVSROM00083 비과금 신청 | ZINVSROM00140 I/B로밍요금조정 | ZINVSROM00170 I/B모뎀임대료 할인등록 | ZINVSROM00200 로밍청구내역조회 | ZINVSROM00210 I/B로밍 세금계산서발행 사업자등록,중,용어일치: 가입·로밍 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,baro Box 임대,ord_roam_coupon,"baro Box 예약 신청 (국가, 일자, 수령 위치)",B3025,3.계약·개통,계약·개통,사전예약신청/취소,8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),중,"용어일치: 예약 / 동의어: 개통 / 단계축 일치 / L4 [baro Box 예약 신청 (국가, 일자, 수령 위치)] 기준",,
구매/가입/개통,로밍 서비스 가입,baro Box 임대,ord_roam_coupon,"baro Box 예약 신청 (국가, 일자, 수령 위치)",B3026,3.계약·개통,계약·개통,사전예약신청내역조회,8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),중,"용어일치: 예약 / 동의어: 개통 / 단계축 일치 / L4 [baro Box 예약 신청 (국가, 일자, 수령 위치)] 기준",,
구매/가입/개통,로밍 서비스 가입,baro Box 임대,ord_roam_coupon,"baro Box 예약 신청 (국가, 일자, 수령 위치)",BC138,고객 여정,계약·개통,사전예약신청내역조회(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),중,"용어일치: 예약 / 동의어: 개통 / 단계축 일치 / L4 [baro Box 예약 신청 (국가, 일자, 수령 위치)] 기준",,
구매/가입/개통,로밍 서비스 가입,baro Box 임대,ord_roam_coupon,"baro Box 예약 신청 (국가, 일자, 수령 위치)",BC139,고객 여정,계약·개통,사전예약신청/취소(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),중,"용어일치: 예약 / 동의어: 개통 / 단계축 일치 / L4 [baro Box 예약 신청 (국가, 일자, 수령 위치)] 기준",,
구매/가입/개통,로밍 서비스 가입,baro Box 임대,ord_roam_coupon,"baro Box 예약 신청 (국가, 일자, 수령 위치)",BC140,고객 여정,계약·개통,사전예약접수(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),중,"용어일치: 예약 / 동의어: 개통 / 단계축 일치 / L4 [baro Box 예약 신청 (국가, 일자, 수령 위치)] 기준",,
구매/가입/개통,로밍 서비스 가입,로밍 요금제 가입,ord_roam_join,,B3042,3.계약·개통,선물하기,이동전화(후불요금제) 선물하기,0,,중,용어일치: 요금·요금제 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 요금제 가입,ord_roam_join,,B3013,3.계약·개통,계약·개통,로밍상품 가입,116,ZINVSROM00083 비과금 신청 | ZINVSROM00140 I/B로밍요금조정 | ZINVSROM00170 I/B모뎀임대료 할인등록 | ZINVSROM00200 로밍청구내역조회 | ZINVSROM00210 I/B로밍 세금계산서발행 사업자등록,중,용어일치: 가입·로밍 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 요금제 가입,ord_roam_join,,B3001,3.계약·개통,계약·개통,Device 가입,47,ZORDSS08S0040 다회선단말기변경 | ZORDSS08S0041 다회선단말기변경 처리이력 조회 | ZORDSS08S0080 다회선 OMD변경 | ZORDSS08S0051 I/B SIM 재사용 처리 결과 조회 화면 | ZORDSS08S0050 I/B SIM 재사용 처리 화면,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 요금제 가입,ord_roam_join,,B3002,3.계약·개통,계약·개통,그룹회원 상품/마케팅 프로그램 가입,0,,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 요금제 가입,ord_roam_join,,B3003,3.계약·개통,계약·개통,마케팅프로그램 가입,158,ZORDSS9970040 캐쉬백차감 | ZORDSS0500540 SAVE결제리스트 | ZORDSS9990600 T모아쿠폰 등록/취소 | ZORDSS9990610 T모아쿠폰 적용 서비스 조회 | ZORDSS9990620 T모아쿠폰 상세 및 I/F이력 확인,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 요금제 가입,ord_roam_join,,B3004,3.계약·개통,계약·개통,마케팅프로그램(멤버십) 가입,15,ZMBRSM0100010 멤버십등록관리 | ZORDSCUS00010 고객정보 | ZORDSCUS00050 법정대리인정보(P) | ZORDSCUS00080 동일고객 통합/삭제(P) | ZMBRSM01S0010 멤버십가입변경,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 쿠폰/카드 구매,ord_roam_card,,B3013,3.계약·개통,계약·개통,로밍상품 가입,116,ZINVSROM00083 비과금 신청 | ZINVSROM00140 I/B로밍요금조정 | ZINVSROM00170 I/B모뎀임대료 할인등록 | ZINVSROM00200 로밍청구내역조회 | ZINVSROM00210 I/B로밍 세금계산서발행 사업자등록,중,용어일치: 가입·로밍 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 쿠폰/카드 구매,ord_roam_card,,B3004,3.계약·개통,계약·개통,마케팅프로그램(멤버십) 가입,15,ZMBRSM0100010 멤버십등록관리 | ZORDSCUS00010 고객정보 | ZORDSCUS00050 법정대리인정보(P) | ZORDSCUS00080 동일고객 통합/삭제(P) | ZMBRSM01S0010 멤버십가입변경,중,용어일치: 가입 / 동의어: 개통·멤버십 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 쿠폰/카드 구매,ord_roam_card,,B3010,3.계약·개통,계약·개통,제휴상품(구독) 가입,0,,중,용어일치: 가입 / 동의어: 개통·제휴 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 쿠폰/카드 구매,ord_roam_card,,B3001,3.계약·개통,계약·개통,Device 가입,47,ZORDSS08S0040 다회선단말기변경 | ZORDSS08S0041 다회선단말기변경 처리이력 조회 | ZORDSS08S0080 다회선 OMD변경 | ZORDSS08S0051 I/B SIM 재사용 처리 결과 조회 화면 | ZORDSS08S0050 I/B SIM 재사용 처리 화면,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 쿠폰/카드 구매,ord_roam_card,,B3002,3.계약·개통,계약·개통,그룹회원 상품/마케팅 프로그램 가입,0,,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,로밍 서비스 가입,로밍 쿠폰/카드 구매,ord_roam_card,,B3003,3.계약·개통,계약·개통,마케팅프로그램 가입,158,ZORDSS9970040 캐쉬백차감 | ZORDSS0500540 SAVE결제리스트 | ZORDSS9990600 T모아쿠폰 등록/취소 | ZORDSS9990610 T모아쿠폰 적용 서비스 조회 | ZORDSS9990620 T모아쿠폰 상세 및 I/F이력 확인,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,부가서비스 가입,부가서비스 가입,ord_add_join,,B3001,3.계약·개통,계약·개통,Device 가입,47,ZORDSS08S0040 다회선단말기변경 | ZORDSS08S0041 다회선단말기변경 처리이력 조회 | ZORDSS08S0080 다회선 OMD변경 | ZORDSS08S0051 I/B SIM 재사용 처리 결과 조회 화면 | ZORDSS08S0050 I/B SIM 재사용 처리 화면,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,부가서비스 가입,부가서비스 가입,ord_add_join,,B3002,3.계약·개통,계약·개통,그룹회원 상품/마케팅 프로그램 가입,0,,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,부가서비스 가입,부가서비스 가입,ord_add_join,,B3003,3.계약·개통,계약·개통,마케팅프로그램 가입,158,ZORDSS9970040 캐쉬백차감 | ZORDSS0500540 SAVE결제리스트 | ZORDSS9990600 T모아쿠폰 등록/취소 | ZORDSS9990610 T모아쿠폰 적용 서비스 조회 | ZORDSS9990620 T모아쿠폰 상세 및 I/F이력 확인,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,부가서비스 가입,부가서비스 가입,ord_add_join,,B3004,3.계약·개통,계약·개통,마케팅프로그램(멤버십) 가입,15,ZMBRSM0100010 멤버십등록관리 | ZORDSCUS00010 고객정보 | ZORDSCUS00050 법정대리인정보(P) | ZORDSCUS00080 동일고객 통합/삭제(P) | ZMBRSM01S0010 멤버십가입변경,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,부가서비스 가입,부가서비스 가입,ord_add_join,,B3005,3.계약·개통,계약·개통,범용상품 가입,11,ZORDSS01S0100 법인실사용자관리 | ZORDSS01S0110 실사용자 소액결제 사전체크 | ZORDSS01S0120 실사용자해지고객 | ZORDSS0401820 T갤럭시클럽 조회 | ZORDSS0401830 폰세이프OCB동의여부,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,부가서비스 가입,부가서비스 가입,ord_add_join,,B3006,3.계약·개통,계약·개통,번들상품 가입,0,,중,용어일치: 가입 / 동의어: 개통 / 단계축 일치,,
구매/가입/개통,부가서비스 가입,분실파손 보험 가입,ord_add_insur,약관 동의 및 가입,B2051,2.회원·계정,동의·약관,동의 관리,10,ZORDSS0810011 KAIT개인정보 동의 URL MMS 발송화면 | ZORDSS0810020 ICT패밀리 동의조회 및 동의처리 | ZORDSS0810021 정보제공동의이력(상세내역)-detailed | ZORDSS0810022 정보제공동의이력(상세내역)-simple | ZORDSS0810030 ICT 패밀리 동의처리,중,용어일치: 동의·약관 / 단계축 일치 / L4 [약관 동의 및 가입] 기준,,
구매/가입/개통,부가서비스 가입,분실파손 보험 가입,ord_add_insur,약관 동의 및 가입,B2008,2.회원·계정,동의·약관,신용정보 조회 동의 처리,6,ZORDSS0500320 한신평 신용정보 조회 | ZORDSS0100180 고객신용확인 | ZORDSS0100800 개인신용정보조회 | ZORDSS0101020 고객신용동의이미지 첨부 | ZORDSCUS00032 신청정보입력공통(SUB),중,용어일치: 동의·약관 / 단계축 일치 / L4 [약관 동의 및 가입] 기준,,
구매/가입/개통,부가서비스 가입,분실파손 보험 가입,ord_add_insur,약관 동의 및 가입,B2009,2.회원·계정,동의·약관,메시지 거부자 등록/변경,0,,중,용어일치: 동의·약관 / 단계축 일치 / L4 [약관 동의 및 가입] 기준,,
구매/가입/개통,부가서비스 가입,분실파손 보험 가입,ord_add_insur,약관 동의 및 가입,B2014,2.회원·계정,동의·약관,SKT가족회선업무위탁동의,0,,중,용어일치: 동의·약관 / 단계축 일치 / L4 [약관 동의 및 가입] 기준,,
구매/가입/개통,부가서비스 가입,분실파손 보험 가입,ord_add_insur,약관 동의 및 가입,B2012,2.회원·계정,동의·약관,유선정보제공동의,14,ZORDSB0100023 모바일동의이력 조회 | ZORDSB0100024 모바일동의 mms 송신 | ZORDSB0100025 유선모바일동의이력 조회 | ZORDSB0100026 유선 마케팅동의 조회/변 | ZORDSB0100027 재판매 모바일동의이력 조회,중,용어일치: 동의·약관 / 단계축 일치 / L4 [약관 동의 및 가입] 기준,,
구매/가입/개통,부가서비스 가입,분실파손 보험 가입,ord_add_insur,약관 동의 및 가입,B2013,2.회원·계정,동의·약관,유선업무처리동의,2,ZORDSCOMB0000 유선정보제공동의 | ZORDSCOMB0001 유선업무처리동의,중,용어일치: 동의·약관 / 단계축 일치 / L4 [약관 동의 및 가입] 기준,,
구매/가입/개통,액세서리 주문,액세서리 주문,ord_acc_order,장바구니 담기 및 관리,B3039,3.계약·개통,장바구니,회원별 관심상품 조회/변경/삭제,0,,중,용어일치: 장바구니 / 단계축 일치 / L4 [장바구니 담기 및 관리] 기준,,
구매/가입/개통,액세서리 주문,액세서리 주문,ord_acc_order,장바구니 담기 및 관리,B3040,3.계약·개통,장바구니,회원별 장바구니 조회/변경/삭제,0,,중,용어일치: 장바구니 / 단계축 일치 / L4 [장바구니 담기 및 관리] 기준,,
구매/가입/개통,액세서리 주문,액세서리 주문,ord_acc_order,결제 수단 선택,BB139,채널,고객 경험 설계,결제 프로세스 설계 및 결제 수단 관리,0,,중,용어일치: 결제·수단 / 단계축 일치 / L4 [결제 수단 선택] 기준,,
구매/가입/개통,액세서리 주문,액세서리 주문,ord_acc_order,결제 수단 선택,BC158,고객 여정,수납·결제,납부증빙 발행(IT),12,ZPAYSURP93000 탄소중립포인트 실적조회 | ZPAYSCLM00510 수납이력 고객발송 신청/해지 | ZPAYSURP10100 영수증Preview | ZPAYSCLM00370 영수증재발행EMAIL/MMS발송내역 | ZPAYSCLM01600 영수증EMAIL자동발행신청/해지,중,용어일치: 결제 / 단계축 일치 / L4 [결제 수단 선택] 기준,,
구매/가입/개통,액세서리 주문,액세서리 주문,ord_acc_order,결제 수단 선택,BC162,고객 여정,수납·결제,자동납부 신청내역 조회(IT),27,ZAPASSUB00120 자동납부신청임시저장조회 | ZAPASCRT00110 자동납부 가접수리스트 | ZAPASCRT10800 자동납부 신청내역조회(출금이체통합관리) | ZAPASCRT20110 자동납부신규가입자리스트 | ZAPASCRT20300 PAYINFO 통계,중,용어일치: 결제 / 단계축 일치 / L4 [결제 수단 선택] 기준,,
